iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IDN,Asia,Indonesia,2021-10-31,4244358.0,523.0,619.857,143405.0,17.0,28.571,15357.977,1.892,2.243,518.903,0.062,0.103,0.82,,,,,,,,,126954.0,31236013.0,113.026,0.459,158254.0,0.573,0.0039,255.3,people tested,193361231.0,119662248.0,73698983.0,,918725.0,1773289.0,69.97,43.3,26.67,,6417.0,947069.0,0.343,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-01,4244761.0,403.0,611.714,143423.0,18.0,26.857,15359.435,1.458,2.213,518.968,0.065,0.097,0.84,,,,,,,,,137373.0,31373386.0,113.523,0.497,158219.0,0.573,0.0039,258.6,people tested,194141514.0,120052587.0,74088927.0,,780283.0,1779018.0,70.25,43.44,26.81,,6437.0,946887.0,0.343,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-02,4245373.0,612.0,611.857,143457.0,34.0,26.714,15361.65,2.214,2.214,519.091,0.123,0.097,0.84,,,,,,,,,175424.0,31548810.0,114.158,0.635,157840.0,0.571,0.0039,258.0,people tested,195693514.0,120887847.0,74805667.0,,1552000.0,1745184.0,70.81,43.74,27.07,,6315.0,934392.0,0.338,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-03,4246174.0,801.0,623.571,143481.0,24.0,26.0,15364.548,2.898,2.256,519.178,0.087,0.094,0.84,,,,,,,,,167671.0,31716481.0,114.764,0.607,155533.0,0.563,0.004,249.4,people tested,197804943.0,121975753.0,75829190.0,,2111429.0,1741257.0,71.57,44.14,27.44,,6301.0,924747.0,0.335,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-04,4246802.0,628.0,610.0,143500.0,19.0,23.857,15366.821,2.272,2.207,519.247,0.069,0.086,0.82,,,,,,,,,184207.0,31900688.0,115.431,0.667,158387.0,0.573,0.0039,259.7,people tested,199539846.0,122852096.0,76687750.0,,1734903.0,1688528.0,72.2,44.45,27.75,,6110.0,890259.0,0.322,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-05,4247320.0,518.0,586.429,143519.0,19.0,22.571,15368.695,1.874,2.122,519.316,0.069,0.082,0.78,,,,,,,,,149392.0,32050080.0,115.971,0.541,156766.0,0.567,0.0037,267.3,people tested,201512037.0,123824199.0,77687838.0,,1972191.0,1680264.0,72.92,44.81,28.11,,6080.0,876441.0,0.317,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-06,4247721.0,401.0,555.143,143534.0,15.0,20.857,15370.146,1.451,2.009,519.37,0.054,0.075,0.76,,,,,,,,,176845.0,32226925.0,116.611,0.64,159695.0,0.578,0.0035,287.7,people tested,202270239.0,124156167.0,78114072.0,,758202.0,1403962.0,73.19,44.93,28.27,,5080.0,714907.0,0.259,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-07,4248165.0,444.0,543.857,143545.0,11.0,20.0,15371.752,1.607,1.968,519.41,0.04,0.072,0.76,,,,,,,,,148161.0,32375086.0,117.147,0.536,162725.0,0.589,0.0033,299.2,people tested,204100126.0,125105963.0,78994163.0,,1829887.0,1534128.0,73.85,45.27,28.58,,5551.0,777674.0,0.281,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-08,4248409.0,244.0,521.143,143557.0,12.0,19.143,15372.635,0.883,1.886,519.453,0.043,0.069,0.75,,,,,,,,,130191.0,32505277.0,117.619,0.471,161699.0,0.585,0.0032,310.3,people tested,204606962.0,125394487.0,79212475.0,,506836.0,1495064.0,74.04,45.37,28.66,,5410.0,763129.0,0.276,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-09,4248843.0,434.0,495.714,143578.0,21.0,17.286,15374.206,1.57,1.794,519.529,0.076,0.063,0.75,,,,,,,,,173067.0,32678344.0,118.245,0.626,161362.0,0.584,0.0031,325.5,people tested,206529810.0,126459285.0,80070525.0,,1922848.0,1548042.0,74.73,45.76,28.97,,5602.0,795920.0,0.288,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-10,4249323.0,480.0,449.857,143592.0,14.0,15.857,15375.943,1.737,1.628,519.58,0.051,0.057,0.75,,,,,,,,,192562.0,32870906.0,118.942,0.697,164918.0,0.597,0.0027,366.6,people tested,208289405.0,127335266.0,80954139.0,,1759595.0,1497780.0,75.37,46.08,29.29,,5420.0,765645.0,0.277,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-11,4249758.0,435.0,422.286,143608.0,16.0,15.429,15377.517,1.574,1.528,519.638,0.058,0.056,0.76,,,,,,,,,176934.0,33047840.0,119.582,0.64,163879.0,0.593,0.0026,388.1,people tested,209858444.0,128147345.0,81711099.0,,1569039.0,1474085.0,75.94,46.37,29.57,,5334.0,756464.0,0.274,57.87,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-12,4250157.0,399.0,405.286,143628.0,20.0,15.571,15378.96,1.444,1.467,519.71,0.072,0.056,0.76,,,,,,,,,155233.0,33203073.0,120.144,0.562,164713.0,0.596,0.0025,406.4,people tested,211907880.0,129089388.0,82818492.0,,2049436.0,1485120.0,76.68,46.71,29.97,,5374.0,752170.0,0.272,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-13,4250516.0,359.0,399.286,143644.0,16.0,15.714,15380.259,1.299,1.445,519.768,0.058,0.057,0.78,,,,,,,,,184695.0,33387768.0,120.812,0.668,165835.0,0.6,0.0024,415.3,people tested,213128276.0,129710190.0,83418086.0,,1220396.0,1551148.0,77.12,46.93,30.18,,5613.0,793432.0,0.287,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-14,4250855.0,339.0,384.286,143659.0,15.0,16.286,15381.486,1.227,1.391,519.822,0.054,0.059,0.8,,,,,,,,,155301.0,33543069.0,121.374,0.562,166855.0,0.604,0.0023,434.2,people tested,214445104.0,130283345.0,84161759.0,,1316828.0,1477854.0,77.6,47.14,30.45,,5348.0,739626.0,0.268,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-15,4251076.0,221.0,381.0,143670.0,11.0,16.143,15382.286,0.8,1.379,519.862,0.04,0.058,0.82,,,,,,,,,167949.0,33711018.0,121.981,0.608,172249.0,0.623,0.0022,452.1,people tested,215168960.0,130616514.0,84552446.0,,723856.0,1508857.0,77.86,47.26,30.59,,5460.0,746004.0,0.27,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-16,4251423.0,347.0,368.571,143685.0,15.0,15.286,15383.541,1.256,1.334,519.916,0.054,0.055,0.84,,,,,,,,,195581.0,33906599.0,122.689,0.708,175465.0,0.635,0.0021,476.1,people tested,216663555.0,131292871.0,85370684.0,,1494595.0,1447678.0,78.4,47.51,30.89,,5238.0,690512.0,0.25,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-17,4251945.0,522.0,374.571,143698.0,13.0,15.143,15385.43,1.889,1.355,519.963,0.047,0.055,0.87,,,,,,,,,193830.0,34100429.0,123.391,0.701,175646.0,0.636,0.0021,468.9,people tested,218286093.0,132006377.0,86279716.0,,1622538.0,1428098.0,78.99,47.77,31.22,,5167.0,667302.0,0.241,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-18,4252345.0,400.0,369.571,143709.0,11.0,14.429,15386.878,1.447,1.337,520.003,0.04,0.052,0.87,,,,,,,,,188928.0,34289357.0,124.074,0.684,177360.0,0.642,0.0021,479.9,people tested,218409909.0,132073986.0,86335923.0,,123816.0,1221638.0,79.03,47.79,31.24,,4420.0,560949.0,0.203,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-19,4252705.0,360.0,364.0,143714.0,5.0,12.286,15388.18,1.303,1.317,520.021,0.018,0.044,0.87,,,,,,,,,183797.0,34473154.0,124.739,0.665,181440.0,0.657,0.002,498.5,people tested,221362168.0,133402051.0,87960117.0,,2952259.0,1350613.0,80.1,48.27,31.83,,4887.0,616095.0,0.223,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-20,4253098.0,393.0,368.857,143728.0,14.0,12.0,15389.602,1.422,1.335,520.072,0.051,0.043,0.88,,,,,,,,,186231.0,34659385.0,125.413,0.674,181660.0,0.657,0.002,492.5,people tested,222785206.0,134025009.0,88760197.0,,1423038.0,1379561.0,80.61,48.5,32.12,,4992.0,616403.0,0.223,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-21,4253412.0,314.0,365.286,143739.0,11.0,11.429,15390.738,1.136,1.322,520.112,0.04,0.041,0.89,,,,,,,,,153816.0,34813201.0,125.97,0.557,181447.0,0.657,0.002,496.7,people tested,223638627.0,134418286.0,89220341.0,,853421.0,1313360.0,80.92,48.64,32.28,,4752.0,590706.0,0.214,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-22,4253598.0,186.0,360.286,143744.0,5.0,10.571,15391.411,0.673,1.304,520.13,0.018,0.038,0.9,,,,,,,,,166685.0,34979886.0,126.573,0.603,181267.0,0.656,0.002,503.1,people tested,224041006.0,134614136.0,89426870.0,,402379.0,1267435.0,81.07,48.71,32.36,,4586.0,571089.0,0.207,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-23,4253992.0,394.0,367.0,143753.0,9.0,9.714,15392.837,1.426,1.328,520.162,0.033,0.035,0.92,,,,,,,,,193920.0,35173806.0,127.274,0.702,181030.0,0.655,0.002,493.3,people tested,225644845.0,135417063.0,90227782.0,,1603839.0,1283041.0,81.65,49.0,32.65,,4643.0,589170.0,0.213,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-24,4254443.0,451.0,356.857,143766.0,13.0,9.714,15394.469,1.632,1.291,520.209,0.047,0.035,0.93,,,,,,,,,200412.0,35374218.0,128.0,0.725,181970.0,0.658,0.002,509.9,people tested,227295834.0,136080848.0,91214986.0,,1650989.0,1287106.0,82.25,49.24,33.01,,4657.0,582067.0,0.211,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-25,4254815.0,372.0,352.857,143782.0,16.0,10.429,15395.815,1.346,1.277,520.267,0.058,0.038,0.93,,,,,,,,,199759.0,35573977.0,128.722,0.723,183517.0,0.664,0.0019,520.1,people tested,228987709.0,136713147.0,92274562.0,,1691875.0,1511114.0,82.86,49.47,33.39,,5468.0,662737.0,0.24,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-26,4255268.0,453.0,366.143,143796.0,14.0,11.714,15397.454,1.639,1.325,520.318,0.051,0.042,0.94,,,,,,,,,187293.0,35761270.0,129.4,0.678,184017.0,0.666,0.002,502.6,people tested,230610233.0,137505204.0,93105029.0,,1622524.0,1321152.0,83.45,49.76,33.69,,4781.0,586165.0,0.212,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-27,4255672.0,404.0,367.714,143807.0,11.0,11.286,15398.916,1.462,1.331,520.358,0.04,0.041,0.91,,,,,,,,,192919.0,35954189.0,130.098,0.698,184972.0,0.669,0.002,503.0,people tested,231786452.0,138119613.0,93666839.0,,1176219.0,1285892.0,83.87,49.98,33.89,,4653.0,584943.0,0.212,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-28,4255936.0,264.0,360.571,143808.0,1.0,9.857,15399.871,0.955,1.305,520.361,0.004,0.036,0.87,,,,,,,,,155396.0,36109585.0,130.661,0.562,185198.0,0.67,0.0019,513.6,people tested,232869968.0,138530231.0,94339737.0,,1083516.0,1318763.0,84.26,50.13,34.14,,4772.0,587421.0,0.213,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-29,4256112.0,176.0,359.143,143819.0,11.0,10.714,15400.508,0.637,1.3,520.401,0.04,0.039,0.83,,,,,,,,,176381.0,36285966.0,131.299,0.638,186583.0,0.675,0.0019,519.5,people tested,233664522.0,138908862.0,94755660.0,,794554.0,1374788.0,84.55,50.26,34.29,,4975.0,613532.0,0.222,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-11-30,4256409.0,297.0,345.286,143830.0,11.0,11.0,15401.583,1.075,1.249,520.441,0.04,0.04,0.8,,,,,,,,,200899.0,36486865.0,132.026,0.727,187580.0,0.679,0.0018,543.3,people tested,234839306.0,139365438.0,95473868.0,,1174784.0,1313494.0,84.98,50.43,34.55,,4753.0,564054.0,0.204,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-01,4256687.0,278.0,320.571,143840.0,10.0,10.571,15402.589,1.006,1.16,520.477,0.036,0.038,0.78,,,,,,,,,199375.0,36686240.0,132.747,0.721,187432.0,0.678,0.0017,584.7,people tested,236724392.0,140205046.0,96519346.0,,1885086.0,1346937.0,85.66,50.73,34.92,,4874.0,589171.0,0.213,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-02,4256998.0,311.0,311.857,143850.0,10.0,9.714,15403.714,1.125,1.128,520.513,0.036,0.035,0.78,,,,,,,,,199658.0,36885898.0,133.47,0.722,187417.0,0.678,0.0017,601.0,people tested,238203878.0,140885229.0,97318649.0,,1479486.0,1316596.0,86.19,50.98,35.21,,4764.0,596012.0,0.216,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-03,4257243.0,245.0,282.143,143858.0,8.0,8.857,15404.601,0.887,1.021,520.542,0.029,0.032,0.76,,,,,,,,,194099.0,37079997.0,134.172,0.702,188390.0,0.682,0.0015,667.7,people tested,239549926.0,141503092.0,98046834.0,,1346048.0,1277099.0,86.68,51.2,35.48,,4621.0,571127.0,0.207,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-04,4257489.0,246.0,259.571,143863.0,5.0,8.0,15405.491,0.89,0.939,520.56,0.018,0.029,0.77,,,,,,,,,196386.0,37276383.0,134.883,0.711,188885.0,0.683,0.0014,727.7,people tested,240654588.0,142030970.0,98623618.0,,1104662.0,1266877.0,87.08,51.39,35.69,,4584.0,558765.0,0.202,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-05,4257685.0,196.0,249.857,143867.0,4.0,8.429,15406.2,0.709,0.904,520.575,0.014,0.03,0.78,,,,,,,,,158609.0,37434992.0,135.456,0.574,189344.0,0.685,0.0013,757.8,people tested,241441928.0,142432347.0,99009581.0,,787340.0,1224566.0,87.36,51.54,35.83,,4431.0,557445.0,0.202,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-06,4257815.0,130.0,243.286,143876.0,9.0,8.143,15406.67,0.47,0.88,520.607,0.033,0.029,0.79,,,,,,,,,200460.0,37635452.0,136.182,0.725,192784.0,0.698,0.0013,792.4,people tested,241926512.0,142700940.0,99225572.0,,484584.0,1180284.0,87.54,51.64,35.9,,4271.0,541725.0,0.196,60.65,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-07,4258076.0,261.0,238.143,143893.0,17.0,9.0,15407.615,0.944,0.862,520.669,0.062,0.033,0.8,,,,,,,,,281032.0,37916484.0,137.199,1.017,204231.0,0.739,0.0012,857.6,people tested,243116796.0,143291352.0,99825444.0,,1190284.0,1182499.0,87.97,51.85,36.12,,4279.0,560845.0,0.203,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-08,4258340.0,264.0,236.143,143909.0,16.0,9.857,15408.57,0.955,0.854,520.727,0.058,0.036,0.8,,,,,,,,,282985.0,38199469.0,138.223,1.024,216176.0,0.782,0.0011,915.4,people tested,244253314.0,143794042.0,100459272.0,,1136518.0,1075560.0,88.38,52.03,36.35,,3892.0,512714.0,0.186,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-09,4258560.0,220.0,223.143,143918.0,9.0,9.714,15409.366,0.796,0.807,520.759,0.033,0.035,0.79,,,,,,,,,267119.0,38466588.0,139.189,0.967,225813.0,0.817,0.001,1012.0,people tested,245595833.0,144446324.0,101149509.0,,1342519.0,1055994.0,88.87,52.27,36.6,,3821.0,508728.0,0.184,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-10,4258752.0,192.0,215.571,143923.0,5.0,9.286,15410.061,0.695,0.78,520.777,0.018,0.034,0.78,,,,,,,,,228725.0,38695313.0,140.017,0.828,230759.0,0.835,0.0009,1070.5,people tested,246880508.0,145085912.0,101794596.0,,1284675.0,1047226.0,89.33,52.5,36.83,,3789.0,511831.0,0.185,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-11,4258980.0,228.0,213.0,143929.0,6.0,9.429,15410.886,0.825,0.771,520.799,0.022,0.034,0.8,,,,,,,,,205447.0,38900760.0,140.76,0.743,232054.0,0.84,0.0009,1089.5,people tested,248355276.0,145910019.0,102445257.0,,1474768.0,1100098.0,89.87,52.8,37.07,,3981.0,554150.0,0.201,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-12,4259143.0,163.0,208.286,143936.0,7.0,9.857,15411.476,0.59,0.754,520.825,0.025,0.036,0.82,,,,,,,,,168447.0,39069207.0,141.37,0.61,233459.0,0.845,0.0009,1120.9,people tested,249399820.0,146489638.0,102910182.0,,1044544.0,1136842.0,90.24,53.01,37.24,,4114.0,579613.0,0.21,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-13,4259249.0,106.0,204.857,143948.0,12.0,10.286,15411.859,0.384,0.741,520.868,0.043,0.037,0.83,,,,,,,,,177759.0,39246966.0,142.013,0.643,230216.0,0.833,0.0009,1123.8,people tested,249974816.0,146875959.0,103098857.0,,574996.0,1149758.0,90.45,53.15,37.31,,4160.0,596431.0,0.216,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-14,4259439.0,190.0,194.714,143960.0,12.0,9.571,15412.547,0.688,0.705,520.911,0.043,0.035,0.84,,,,,,,,,203892.0,39450858.0,142.751,0.738,219196.0,0.793,0.0009,1125.7,people tested,251106714.0,147468396.0,103638318.0,,1131898.0,1141417.0,90.86,53.36,37.5,,4130.0,596721.0,0.216,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-15,4259644.0,205.0,186.286,143969.0,9.0,8.571,15413.289,0.742,0.674,520.944,0.033,0.031,0.88,,,,,,,,,213858.0,39664716.0,143.525,0.774,209321.0,0.757,0.0009,1123.7,people tested,252866371.0,148344215.0,104522156.0,,1759657.0,1230437.0,91.5,53.68,37.82,,4452.0,650025.0,0.235,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-16,4259857.0,213.0,185.286,143979.0,10.0,8.714,15414.059,0.771,0.67,520.98,0.036,0.032,0.92,,,,,,,,,211111.0,39875827.0,144.288,0.764,201320.0,0.728,0.0009,1086.5,people tested,254443692.0,149205571.0,105238121.0,,1577321.0,1263980.0,92.07,53.99,38.08,,4574.0,679892.0,0.246,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-17,4260148.0,291.0,199.429,143986.0,7.0,9.0,15415.112,1.053,0.722,521.005,0.025,0.033,0.96,,,,,,,,,214267.0,40090094.0,145.064,0.775,199254.0,0.721,0.001,999.1,people tested,256270038.0,150249500.0,106020538.0,,1826346.0,1341361.0,92.73,54.37,38.36,,4854.0,737655.0,0.267,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-18,4260380.0,232.0,200.0,143998.0,12.0,9.857,15415.952,0.839,0.724,521.049,0.043,0.036,0.95,,,,,,,,,216405.0,40306499.0,145.847,0.783,200820.0,0.727,0.001,1004.1,people tested,257882469.0,151246296.0,106636173.0,,1612431.0,1361028.0,93.31,54.73,38.59,,4925.0,762325.0,0.276,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-19,4260544.0,164.0,200.143,144002.0,4.0,9.429,15416.545,0.593,0.724,521.063,0.014,0.034,0.94,,,,,,,,,121461.0,40427960.0,146.286,0.439,194108.0,0.702,0.001,969.8,people tested,258469441.0,151417878.0,107051563.0,,586972.0,1295660.0,93.53,54.79,38.74,,4688.0,704034.0,0.255,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-20,4260677.0,133.0,204.0,144013.0,11.0,9.286,15417.026,0.481,0.738,521.103,0.04,0.034,0.91,,,,,,,,,142020.0,40569980.0,146.8,0.514,189002.0,0.684,0.0011,926.5,people tested,258955775.0,151775597.0,107180178.0,,486334.0,1282994.0,93.7,54.92,38.78,,4642.0,699948.0,0.253,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-21,4260893.0,216.0,207.714,144024.0,11.0,9.143,15417.808,0.782,0.752,521.143,0.04,0.033,0.89,,,,,,,,,222546.0,40792526.0,147.606,0.805,191667.0,0.694,0.0011,922.7,people tested,260302530.0,152596517.0,107706013.0,,1346755.0,1313688.0,94.19,55.22,38.97,,4754.0,732589.0,0.265,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
