location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
11,6/21/2020,reference,Indonesia,97614.36,131553.33,69876.67,10562.54,6974.58,15388.37,5242552.4,3243478.42,7754204.75,185.97,122.79,270.95,42.94,42.93,42.94,2438.62,2438.36,2438.96,1082.74,1082.74,1082.74,1.25,1.13,1.46,10676.95,155.93,46145,,2465,36,867,259465835.5,-22.4026,1,7.2403,7.2403,7.2403,1,1.1437,0,0.7501,1,,,,3159.77,5440.58,1745.28,613.35,1056.09,338.78,788.52,1466.73,401.16,224864,7085,0.0037,0.0154,0.0108
11,6/22/2020,reference,Indonesia,101830.63,136608.59,73121.18,10741.39,7092.67,15648.95,5344383.03,3319895.49,7883828.15,178.86,118.09,260.58,41.29,41.29,41.3,2479.91,2479.65,2480.26,1077.6,1077.6,1077.6,1.29,1.15,1.45,10828.55,151.6,47104,,2500,35,959,259465835.5,-22.3733,1,7.17,7.17,7.17,1,1.1447,0,0.7482,1,,,,3222.47,5508.22,1791.27,621.45,1062.25,345.44,789.01,1472.65,398.41,224864,7085,0.0035,0.0152,0.0107
11,6/23/2020,reference,Indonesia,106521.98,143987.85,76972.48,10924.27,7213.42,15915.39,5450905.01,3397680.89,8019695.76,182.88,120.75,266.44,42.22,42.22,42.22,2522.13,2521.87,2522.48,1080.89,1080.89,1080.89,1.32,1.18,1.48,10980.15,151.6,48161,,2535,35,1057,259465835.5,-22.3305,1,7.1057,7.1057,7.1057,1,1.1458,0,0.746,1,,,,3274.95,5552.52,1833.38,627.23,1063.44,351.14,791.44,1470.54,399.71,224864,7085,0.0035,0.0151,0.0107
11,6/24/2020,reference,Indonesia,110808.97,148350.73,78166.44,11110.24,7336.21,16186.34,5561713.98,3477110.75,8160159.85,185.97,122.79,270.95,42.94,42.93,42.94,2565.07,2564.8,2565.42,1106.6,1106.6,1106.6,1.33,1.18,1.52,11144.75,164.59,49280,,2573,38,1119,259465835.5,-22.2674,1,7.0491,7.0491,7.0491,1,1.1463,0,0.7437,1,,,,3321.94,5586.4,1874.38,633.38,1065.14,357.38,801.9,1493.23,406.39,224864,7085,0.0035,0.0153,0.0107
11,6/25/2020,reference,Indonesia,114248.41,151623.73,77559.29,11289.72,7454.71,16447.82,5675962.4,3556986.06,8303625.8,179.47,118.5,261.48,41.44,41.43,41.44,2606.51,2606.23,2606.86,1142.1,1142.1,1142.1,1.33,1.14,1.49,11348.33,203.58,50464,,2620,47,1184,259465835.5,-22.179,1,7.0014,7.0014,7.0014,1,1.1467,0,0.7415,1,,,,3357.17,5621.17,1910.5,637.99,1068.23,363.07,815.39,1535.52,413.2,224864,7085,0.0033,0.0157,0.0108
11,6/26/2020,reference,Indonesia,116561.04,154478.47,75280.13,11473.52,7576.07,16715.62,5792523.43,3636905.94,8452933.61,183.81,121.36,267.79,42.44,42.43,42.44,2648.94,2648.67,2649.3,1175.39,1175.39,1175.39,1.32,1.06,1.54,11621.2,272.88,51711,,2683,63,1247,259465835.5,-22.0624,1,6.9636,6.9636,6.9636,1,1.1474,0,0.7386,1,,,,3383.22,5660.33,1944.59,640.36,1071.37,368.07,830.87,1574.55,411.71,224864,7085,0.0032,0.0159,0.0108
11,6/27/2020,reference,Indonesia,117039.61,155661.98,71637.96,11673.42,7708.06,17006.86,5909563.05,3714490.01,8607170.16,199.89,131.98,291.24,46.15,46.15,46.15,2695.09,2694.81,2695.45,1201.96,1201.96,1201.96,1.28,0.97,1.55,11781.47,160.26,53104,,2720,37,1393,259465835.5,-21.9166,1,6.9361,6.9361,6.9361,1,1.1481,0,0.7358,1,,,,3407.43,5707.92,1964.48,643.79,1078.43,371.16,845.64,1600.05,402.72,224864,7085,0.0034,0.0161,0.0108
11,6/28/2020,reference,Indonesia,115994.66,158125.12,68535.04,11890.64,7851.48,17323.33,6025557.7,3788864.85,8764082.26,217.22,143.42,316.48,50.15,50.15,50.15,2745.24,2744.96,2745.6,1238.89,1238.89,1238.89,1.22,0.89,1.51,11928.74,147.27,54308,,2754,34,1204,259465835.5,-21.7433,1,6.9193,6.9193,6.9193,1,1.1488,0,0.7329,1,,,,3428.58,5763.71,1969.82,648.02,1089.37,372.31,866.04,1630.31,399.05,224864,7085,0.0036,0.0163,0.0109
11,6/29/2020,reference,Indonesia,113541.89,155996.25,67767.6,12115.9,8000.21,17651.53,6139099.59,3861394.88,8921630.96,225.26,148.73,328.2,52.01,52,52.01,2797.25,2796.97,2797.61,1290.53,1290.53,1290.53,1.15,0.84,1.45,12149.64,220.9,55396,,2805,51,1088,259465835.5,-21.5436,1,6.9133,6.9133,6.9133,1,1.1495,0,0.7301,1,,,,3457.77,5837.63,1978.33,654.4,1104.79,374.41,896.48,1695.82,411.8,224864,7085,0.0037,0.0166,0.0111
11,6/30/2020,reference,Indonesia,109772.77,156022.54,66991.32,12338.69,8147.31,17976.13,6248872.36,3931789.34,9075116.61,222.79,147.1,324.59,51.44,51.43,51.44,2848.69,2848.4,2849.05,1326.96,1326.96,1326.96,1.07,0.77,1.37,12457.17,307.53,56696,,2876,71,1300,259465835.5,-21.3193,1,6.9178,6.9178,6.9178,1,1.1502,0,0.7277,1,,,,3494.77,5931.86,1998.82,660.26,1120.7,377.63,928.14,1752.71,437.59,224864,7085,0.0036,0.0166,0.0111
11,7/1/2020,reference,Indonesia,106007.41,150843.91,64309.23,12562.1,8294.81,18301.62,6354879.76,3999415.71,9225525.9,223.41,147.51,325.5,51.58,51.58,51.58,2900.26,2899.98,2900.64,1335.74,1335.74,1335.74,0.99,0.77,1.25,12708.39,251.22,58089,,2934,58,1393,259465835.5,-21.0746,1,6.9324,6.9324,6.9324,1,1.1506,0,0.7255,1,,,,3534.15,6014.87,2025.16,665.49,1132.62,381.34,955.05,1776.86,458.9,224864,7085,0.0035,0.0163,0.0112
11,7/2/2020,reference,Indonesia,102889.05,144616.5,62340.22,12805.31,8455.39,18655.97,6457768.82,4064862.45,9375196.96,243.21,160.58,354.35,56.15,56.15,56.15,2956.41,2956.12,2956.79,1369.6,1369.6,1369.6,0.92,0.74,1.18,12937.96,229.57,59722,,2987,53,1633,259465835.5,-20.8156,1,6.9567,6.9567,6.9567,1,1.1508,0,0.7237,1,,,,3594.12,6122.77,2052.5,674.73,1149.44,385.32,992.23,1822.79,473.21,224864,7085,0.0037,0.0161,0.0113
11,7/3/2020,reference,Indonesia,100633.29,140644.36,63069.49,13069.24,8629.66,19040.52,6558402.11,4130129.53,9520129.66,263.94,174.26,384.55,60.94,60.93,60.94,3017.35,3017.06,3017.73,1408.17,1408.17,1408.17,0.88,0.73,1.06,13150.2,212.24,61030,,3036,49,1308,259465835.5,-20.5497,1,6.9899,6.9899,6.9899,1,1.1512,0,0.7224,1,,,,3680.76,6276.69,2090.98,688.2,1173.57,390.96,1032.72,1880.67,496.82,224864,7085,0.0039,0.016,0.0113
11,7/4/2020,reference,Indonesia,99821.69,141442.27,63602.42,13338.13,8807.19,19432.28,6658223.8,4195710.68,9661571.93,268.89,177.53,391.76,62.08,62.08,62.08,3079.43,3079.13,3079.81,1415.53,1415.53,1415.53,0.86,0.73,0.95,13379.76,229.57,62485,,3089,53,1455,259465835.5,-20.2853,1,7.0312,7.0312,7.0312,1,1.1515,0,0.7214,1,,,,3786.25,6446.21,2153.18,703.54,1197.79,400.09,1066.5,1918.36,538.05,224864,7085,0.0039,0.0155,0.0113
11,7/5/2020,reference,Indonesia,100233.62,142062.46,63886.98,13603.62,8982.48,19819.08,6758457.42,4260943.4,9803612.37,265.48,175.29,386.8,61.29,61.29,61.3,3140.72,3140.42,3141.11,1447.32,1447.32,1447.32,0.86,0.72,0.97,13734.94,355.18,64101,,3171,82,1616,259465835.5,-20.0297,1,7.0796,7.0796,7.0796,1,1.1519,0,0.7204,1,,,,3912.32,6629.16,2232.15,724.69,1227.94,413.47,1109.88,1975.45,568.59,224864,7085,0.0038,0.0152,0.0113
11,7/6/2020,reference,Indonesia,101592.35,144578.88,63685.24,13868.17,9157.15,20204.53,6860049.77,4327097.52,9946883.27,264.56,174.67,385.45,61.08,61.08,61.08,3201.8,3201.5,3202.19,1555.03,1555.03,1555.03,0.89,0.72,1.02,14038.14,303.2,65317,,3241,70,1216,259465835.5,-19.7866,1,7.134,7.134,7.134,1,1.1523,0,0.7193,1,,,,4393.19,7419.8,2514.51,812.78,1372.73,465.21,1178.09,2119.84,609.14,224864,7085,0.0037,0.0157,0.0115
11,7/7/2020,reference,Indonesia,103340.34,148702.48,64471.23,14135.2,9333.46,20593.58,6963390.1,4394387.98,10093160.07,267.03,176.31,389.06,61.65,61.65,61.65,3263.45,3263.15,3263.84,1651.46,1651.46,1651.46,0.92,0.73,1.09,14332.67,294.54,66592,,3309,68,1275,259465835.5,-19.5597,1,7.1933,7.1933,7.1933,1,1.1527,0,0.7191,1,,,,5283.19,8920.96,3038.91,974.29,1645.14,560.41,1231.82,2256.12,643.91,224864,7085,0.0037,0.0159,0.0115
11,7/8/2020,reference,Indonesia,104873.75,152587.38,66318.37,14407.18,9513.03,20989.85,7068263.85,4462489.04,10242677.55,271.98,179.58,396.27,62.79,62.79,62.8,3326.24,3325.94,3326.64,1689.82,1689.82,1689.82,0.97,0.76,1.12,14549.25,216.57,68455,,3359,50,1863,259465835.5,-19.3562,1,7.256,7.256,7.256,1,1.1529,0,0.719,1,,,,6527.65,11048.59,3781.48,1199.93,2030.99,695.12,1247.9,2344.33,654.89,224864,7085,0.0038,0.0156,0.0112
11,7/9/2020,reference,Indonesia,106103.66,155054.5,66683.26,14679.78,9693.02,21387.02,7174367.51,4531089.32,10394948.35,272.6,179.98,397.17,62.94,62.93,62.94,3389.18,3388.87,3389.58,1711.17,1711.17,1711.17,1.01,0.83,1.13,14800.47,251.22,71126,,3417,58,2671,259465835.5,-19.1853,1,7.3207,7.3207,7.3207,1,1.1529,0,0.7192,1,,,,7711.95,13071.72,4500.8,1420.72,2408.12,829.15,1247.15,2393.52,635.65,224864,7085,0.0037,0.0154,0.0109
11,7/10/2020,reference,Indonesia,106740.64,154904.52,64296.36,14942.79,9866.67,21770.22,7281108.15,4598291.86,10549137.34,263.01,173.65,383.2,60.72,60.72,60.72,3449.9,3449.59,3450.3,1721.67,1721.67,1721.67,1.04,0.88,1.13,15025.7,225.23,72746,,3469,52,1620,259465835.5,-19.0566,1,7.3858,7.3858,7.3858,1,1.1529,0,0.72,1,,,,8825.74,15007.02,5176.51,1620.18,2754.91,950.28,1230.39,2400.24,604.89,224864,7085,0.0036,0.0153,0.0105
11,7/11/2020,reference,Indonesia,107003.58,155960.02,63557.88,15195.28,10033.38,22138.08,7388111.73,4665158.23,10704142.92,252.49,166.71,367.87,58.29,58.29,58.3,3508.19,3507.88,3508.6,1750.1,1750.1,1750.1,1.06,0.93,1.13,15311.58,285.87,74426,,3535,66,1680,259465835.5,-18.9794,1,7.4494,7.4494,7.4494,1,1.153,0,0.7203,1,,,,9816.46,16785.92,5777.79,1796.25,3071.55,1057.24,1212.19,2387.37,574.88,224864,7085,0.0034,0.0156,0.0103
11,7/12/2020,reference,Indonesia,107151.95,156740.09,64138.28,15454.89,10204.78,22516.32,7495263.69,4732035.05,10860168.3,259.61,171.41,378.24,59.94,59.93,59.94,3568.13,3567.81,3568.54,1749.53,1749.53,1749.53,1.06,0.96,1.13,15619.11,307.53,76116,,3606,71,1690,259465835.5,-18.9604,1,7.5097,7.5097,7.5097,1,1.1531,0,0.7206,1,,,,10751.06,18471.48,6304.78,1952.83,3355.16,1145.2,1184.75,2328.61,552.62,224864,7085,0.0034,0.0159,0.0102
11,7/13/2020,reference,Indonesia,107117.44,157740.69,63704.38,15731.51,10387.42,22919.35,7602381.13,4797655.26,11017680.5,276.62,182.64,403.03,63.86,63.86,63.87,3631.99,3631.68,3632.4,1648.03,1648.03,1648.03,1.06,0.99,1.12,15835.68,216.57,77405,,3656,50,1289,259465835.5,-18.9979,1,7.5647,7.5647,7.5647,1,1.1531,0,0.7211,1,,,,11611.17,19994.44,6740.45,2097.44,3611.8,1217.6,1120.51,2204.4,530.73,224864,7085,0.0036,0.0154,0.0099
11,7/14/2020,reference,Indonesia,107350.06,158578.9,62474.59,16023.6,10580.27,23344.92,7709731.19,4862958.5,11175686.51,292.09,192.85,425.57,67.44,67.43,67.44,3699.43,3699.11,3699.84,1559.6,1559.6,1559.6,1.05,0.97,1.11,16069.57,233.9,79005,,3710,54,1600,259465835.5,-19.0791,1,7.6124,7.6124,7.6124,1,1.1532,0,0.7211,1,,,,12100.01,20828.24,6972.4,2184.8,3760.78,1258.95,1062.76,2075.83,489.55,224864,7085,0.0037,0.0152,0.0098
11,7/15/2020,reference,Indonesia,107893.98,160748.24,62773.43,16323.43,10778.23,23781.76,7817625.17,4928948.19,11334239.19,299.83,197.96,436.84,69.22,69.22,69.22,3768.65,3768.33,3769.07,1554.67,1554.67,1554.67,1.03,0.95,1.1,16446.41,376.83,80535,,3797,87,1530,259465835.5,-19.1874,1,7.6509,7.6509,7.6509,1,1.1532,0,0.7212,1,,,,12462.42,21403.84,7143.21,2240.57,3848.12,1284.25,1046.21,2035.55,479.43,224864,7085,0.0037,0.0157,0.01
11,7/16/2020,reference,Indonesia,108046.1,160314.57,64267.05,16638.42,10986.2,24240.69,7925671.26,4995149.08,11494254.95,314.99,207.97,458.93,72.72,72.72,72.72,3841.37,3841.05,3841.79,1557.46,1557.46,1557.46,1.02,0.96,1.09,16775.6,329.19,82118,,3873,76,1583,259465835.5,-19.3082,1,7.678,7.678,7.678,1,1.1531,0,0.7216,1,,,,11494.07,19682.92,6581.86,2062.33,3531.62,1180.95,1045.23,2038.5,477.62,224864,7085,0.0038,0.0161,0.0102
11,7/17/2020,reference,Indonesia,108073.68,161286.89,65422.08,16984.96,11215,24745.59,8033744.94,5060942.92,11655067.97,346.54,228.8,504.91,80.01,80,80.01,3921.38,3921.05,3921.8,1583.96,1583.96,1583.96,1.01,0.94,1.08,17139.44,363.84,83588,,3957,84,1470,259465835.5,-19.4301,1,7.6918,7.6918,7.6918,1,1.1529,0,0.7223,1,,,,10484.82,17927.64,6008.2,1885.31,3223.62,1080.35,1058.97,2066.18,475.58,224864,7085,0.004,0.0166,0.0105
11,7/18/2020,reference,Indonesia,108423.28,161266.88,65732.94,17354.09,11458.72,25283.41,8142168.22,5126749.02,11817364.94,369.13,243.71,537.81,85.22,85.22,85.22,4006.6,4006.27,4007.03,1618.03,1618.03,1618.03,1.01,0.94,1.07,17394.99,255.55,85349,,4016,59,1761,259465835.5,-19.5452,1,7.6907,7.6907,7.6907,1,1.1526,0,0.7226,1,,,,9965.63,17050.77,5698.19,1791.62,3065.39,1024.42,1072.46,2101.35,476.62,224864,7085,0.0041,0.017,0.0107
11,7/19/2020,reference,Indonesia,108603.27,161658.42,65969.85,17747.66,11718.57,25856.83,8250771.49,5193493.37,11980298.95,393.57,259.85,573.43,90.86,90.86,90.87,4097.47,4097.13,4097.9,1648.46,1648.46,1648.46,1.01,0.93,1.06,17945.08,550.09,86997,,4143,127,1648,259465835.5,-19.6473,1,7.673,7.673,7.673,1,1.1524,0,0.7228,1,,,,9439.86,16233.44,5359.5,1707.97,2937.14,969.7,1085.88,2145.65,492.62,224864,7085,0.0043,0.0173,0.0108
11,7/20/2020,reference,Indonesia,108622.55,160891.86,67543.92,18170,11997.41,26472.18,8359394.03,5261520.77,12141190.81,422.34,278.85,615.35,97.51,97.5,97.51,4194.97,4194.64,4195.41,1698.1,1698.1,1698.1,1.01,0.93,1.06,18360.9,415.82,88699,,4239,96,1702,259465835.5,-19.7279,1,7.6373,7.6373,7.6373,1,1.1521,0,0.7228,1,,,,9534.3,16535.12,5364.97,1736.94,3012.34,977.38,1110.53,2206.47,495.99,224864,7085,0.0044,0.0176,0.0108
11,7/21/2020,reference,Indonesia,109272.44,160627.53,69387.38,18606.58,12285.65,27108.26,8468666.47,5330539.08,12301393.24,436.58,288.24,636.08,100.79,100.79,100.8,4295.77,4295.43,4296.2,1743.39,1743.39,1743.39,1.02,0.94,1.1,18711.74,350.85,90363,,4320,81,1664,259465835.5,-19.7741,1,7.5826,7.5826,7.5826,1,1.1519,0,0.7227,1,,,,9709.76,16982.08,5423.5,1778.2,3110.02,993.23,1131.89,2251.84,492.91,224864,7085,0.0043,0.0177,0.0109
11,7/22/2020,reference,Indonesia,110769.69,162985.51,70848.64,19041.61,12572.88,27742.09,8579436.16,5400543.49,12464298.25,435.03,287.22,633.83,100.44,100.43,100.44,4396.2,4395.86,4396.64,1773.24,1773.24,1773.24,1.03,0.95,1.14,19313.81,602.07,92255,,4459,139,1892,259465835.5,-19.7738,1,7.508,7.508,7.508,1,1.1518,0,0.7229,1,,,,9533.8,16813.54,5249.08,1756.1,3097.01,966.87,1143.73,2282.18,489.56,224864,7085,0.0041,0.0178,0.0108
11,7/23/2020,reference,Indonesia,113113.8,166887.77,71954.8,19454.98,12845.8,28344.37,8692549.95,5472936,12629621.51,413.37,272.92,602.28,95.44,95.43,95.44,4491.64,4491.29,4492.08,1771.03,1771.03,1771.03,1.05,0.97,1.18,19820.59,506.78,94171,,4576,117,1916,259465835.5,-19.7208,1,7.4133,7.4133,7.4133,1,1.1515,0,0.7235,1,,,,8975.1,15954.99,4870.37,1667.28,2963.91,904.75,1138.36,2280.84,491.28,224864,7085,0.0038,0.0177,0.0107
11,7/24/2020,reference,Indonesia,116266.48,173408.17,74718.98,19837.72,13098.5,28902.02,8808816.43,5549344.2,12796491.96,382.74,252.7,557.65,88.36,88.36,88.37,4580,4579.66,4580.45,1748.39,1748.39,1748.39,1.08,0.99,1.21,20206.08,385.5,95942,,4665,89,1771,259465835.5,-19.6153,1,7.2982,7.2982,7.2982,1,1.151,0,0.7239,1,,,,8434.87,15085.37,4532.73,1573.95,2814.94,845.81,1126.87,2262.85,500.92,224864,7085,0.0034,0.0174,0.0105
11,7/25/2020,reference,Indonesia,119543.79,176091.38,74914.21,20202.83,13339.56,29433.97,8928360.22,5628692.27,12965933.8,365.11,241.06,531.95,84.29,84.29,84.3,4664.3,4663.95,4664.74,1742.96,1742.96,1742.96,1.11,1,1.25,20418.32,212.24,97820,,4714,49,1878,259465835.5,-19.4647,1,7.1632,7.1632,7.1632,1,1.1505,0,0.7242,1,,,,7928.83,14226.85,4216.23,1486.72,2667.64,790.58,1124.91,2256.73,491.56,224864,7085,0.0032,0.0173,0.0105
11,7/26/2020,reference,Indonesia,122617.05,176586.49,78151.31,20542.26,13563.66,29928.51,9050977.27,5710145.88,13138977.63,339.43,224.1,494.54,78.36,78.36,78.37,4742.66,4742.31,4743.11,1785.46,1785.46,1785.46,1.14,1.04,1.27,20708.53,290.21,99320,,4781,67,1500,259465835.5,-19.2798,1,7.0089,7.0089,7.0089,1,1.15,0,0.7247,1,,,,7459.61,13414.89,3913.12,1403.26,2523.54,736.11,1137.35,2291.07,482.03,224864,7085,0.003,0.0177,0.0106
11,7/27/2020,reference,Indonesia,125441.88,177164.5,82457.01,20851.05,13767.54,30378.42,9176419.15,5794117.82,13316142.13,308.8,203.88,449.91,71.29,71.29,71.3,4813.95,4813.6,4814.41,1821.17,1821.17,1821.17,1.16,1.08,1.31,20955.42,246.89,100853,,4838,57,1533,259465835.5,-19.0704,1,6.8365,6.8365,6.8365,1,1.1495,0,0.7251,1,,,,7467.53,13462.6,3881.14,1411.37,2544.45,733.54,1143.96,2328.89,479,224864,7085,0.0028,0.0181,0.0106
11,7/28/2020,reference,Indonesia,127524.16,179895.05,84258.8,21144.38,13961.21,30805.79,9303943.31,5879803.16,13496037.18,293.33,193.67,427.37,67.72,67.72,67.72,4881.67,4881.32,4882.13,1841.03,1841.03,1841.03,1.18,1.08,1.29,21228.3,272.88,102610,,4901,63,1757,259465835.5,-18.8406,1,6.6476,6.6476,6.6476,1,1.149,0,0.7253,1,,,,7227.21,13059.6,3737.15,1366.42,2469.13,706.57,1149.91,2355.27,485.76,224864,7085,0.0027,0.0183,0.0106
11,7/29/2020,reference,Indonesia,129171.65,179625.79,86120.06,21436.78,14154.27,31231.81,9433114.96,5967114.78,13675662.97,292.4,193.06,426.02,67.51,67.5,67.51,4949.18,4948.82,4949.64,1838.89,1838.89,1838.89,1.19,1.07,1.32,21548.82,320.53,105004,,4975,74,2394,259465835.5,-18.5948,1,6.4441,6.4441,6.4441,1,1.1488,0,0.7253,1,,,,6959.11,12599.29,3578.2,1313.11,2377.34,675.17,1149.47,2346.78,475.65,224864,7085,0.0028,0.0182,0.0106
11,7/30/2020,reference,Indonesia,131049.19,179894.37,87161.23,21725.78,14345.08,31652.88,9564164.15,6055891.7,13855157.74,289,190.81,421.06,66.72,66.72,66.72,5015.9,5015.54,5016.37,1818.67,1818.67,1818.67,1.19,1.04,1.33,21908.33,359.51,106918,,5058,83,1914,259465835.5,-18.3391,1,6.2282,6.2282,6.2282,1,1.1484,0,0.7253,1,,,,7347.37,13330.17,3751.42,1384.91,2512.61,707.11,1140.25,2314.5,460.41,224864,7085,0.0029,0.018,0.0105
11,7/31/2020,reference,Indonesia,132682.73,181634.5,88398.95,22010.14,14532.83,32067.17,9696846.88,6144990.36,14036792.24,284.36,187.75,414.3,65.65,65.65,65.65,5081.55,5081.19,5082.02,1831.67,1831.67,1831.67,1.17,1.04,1.33,22224.53,316.19,108969,,5131,73,2051,259465835.5,-18.0799,1,6.0026,6.0026,6.0026,1,1.1476,0,0.7254,1,,,,7718.81,14044.24,3916.29,1450.95,2639.98,736.17,1146.62,2329.59,461.35,224864,7085,0.0029,0.0182,0.0106
11,8/1/2020,reference,Indonesia,133856.9,183389.42,89674.92,22304.4,14727.11,32495.9,9830703.79,6234631.15,14220181.66,294.26,194.28,428.72,67.94,67.93,67.94,5149.49,5149.12,5149.96,1855.24,1855.24,1855.24,1.15,1.03,1.35,22493.07,268.55,110537,,5193,62,1568,259465835.5,-17.8221,1,5.77,5.77,5.77,1,1.1469,0,0.7251,1,,,,7664.75,13993.14,3879.66,1438.14,2625.54,727.94,1161.18,2365.45,476.62,224864,7085,0.003,0.0183,0.0107
11,8/2/2020,reference,Indonesia,134704.46,184579.03,90539.66,22602.67,14924.05,32930.48,9965408.25,6325170.8,14404481.85,298.28,196.94,434.58,68.86,68.86,68.87,5218.35,5217.98,5218.83,1827.1,1827.1,1827.1,1.13,1.03,1.36,22679.32,186.25,112064,,5236,43,1527,259465835.5,-17.5755,1,5.5335,5.5335,5.5335,1,1.1461,0,0.725,1,,,,7541.25,13805.87,3824.87,1409.91,2581.14,715.1,1157.56,2341.61,488.36,224864,7085,0.0031,0.018,0.0106
11,8/3/2020,reference,Indonesia,135228.51,185904.67,90064.14,22893.53,15116.08,33354.25,10100636.76,6415234.94,14589587.35,290.85,192.04,423.77,67.15,67.15,67.15,5285.5,5285.13,5285.98,1784.89,1784.89,1784.89,1.1,1.02,1.32,22965.2,285.87,113752,,5302,66,1688,259465835.5,-17.3532,1,5.2961,5.2961,5.2961,1,1.1454,0,0.7247,1,,,,7098.85,13004.75,3613.04,1320.96,2419.93,672.32,1151.1,2294.45,486.66,224864,7085,0.003,0.0176,0.0106
11,8/4/2020,reference,Indonesia,135824.27,186236.69,90350.31,23179.74,15305.05,33771.25,10236461.02,6505585.25,14775991.13,286.21,188.97,417,66.08,66.08,66.08,5351.58,5351.21,5352.06,1814.39,1814.39,1814.39,1.08,1.02,1.25,23337.7,372.5,115684,,5388,86,1932,259465835.5,-17.1642,1,5.0607,5.0607,5.0607,1,1.1446,0,0.7244,1,,,,6712.01,12297.63,3421.51,1249.62,2289.54,637.01,1175.94,2327.78,488.73,224864,7085,0.0029,0.0177,0.0107
11,8/5/2020,reference,Indonesia,136236.35,185920.73,91513.67,23466.57,15494.43,34189.16,10372697.38,6597389.74,14962970.76,286.83,189.38,417.91,66.22,66.22,66.22,5417.8,5417.43,5418.29,1896.96,1896.96,1896.96,1.07,1.02,1.2,23614.91,277.21,117509,,5452,64,1825,259465835.5,-17.014,1,4.8302,4.8302,4.8302,1,1.1443,0,0.7244,1,,,,6439.01,11810.13,3280.21,1201.78,2204.24,612.22,1225.77,2433,509.79,224864,7085,0.0029,0.0182,0.011
11,8/6/2020,reference,Indonesia,136269.1,185207.69,92381.24,23761.14,15688.92,34618.33,10508966.48,6689566.71,15148821.43,294.57,194.49,429.18,68.01,68,68.01,5485.81,5485.43,5486.3,1975.32,1975.32,1975.32,1.05,1.01,1.16,23913.78,298.87,119401,,5521,69,1892,259465835.5,-16.9061,1,4.6073,4.6073,4.6073,1,1.1438,0,0.7239,1,,,,6463.66,11869.13,3289.33,1206.12,2214.77,613.79,1280.33,2544.38,547.88,224864,7085,0.0029,0.0184,0.0112
11,8/7/2020,reference,Indonesia,136505.29,184401.08,92622.32,24055.09,15883,35046.61,10645471.77,6782189.04,15334628.52,293.95,194.08,428.27,67.86,67.86,67.87,5553.68,5553.29,5554.17,2002.74,2002.74,2002.74,1.04,1,1.13,24225.64,311.86,121887,,5593,72,2486,259465835.5,-16.8416,1,4.3942,4.3942,4.3942,1,1.1428,0,0.7235,1,,,,6463.42,11865.54,3287.85,1207.32,2216.39,614.14,1313.49,2591.36,570.63,224864,7085,0.0029,0.0181,0.0112
11,8/8/2020,reference,Indonesia,137314.26,186126.77,93133.24,24333.26,16066.66,35451.89,10782786.03,6875322.28,15521084.52,278.17,183.66,405.28,64.22,64.22,64.22,5617.9,5617.51,5618.39,1986.89,1986.89,1986.89,1.03,1,1.12,24507.18,281.54,124176,,5658,65,2289,259465835.5,-16.8212,1,4.193,4.193,4.193,1,1.1418,0,0.7231,1,,,,6441.42,11810.04,3278.42,1199.73,2199.65,610.61,1326.17,2582.63,584.09,224864,7085,0.0027,0.0175,0.0111
11,8/9/2020,reference,Indonesia,138876.58,188088.57,94102.48,24607.71,16247.87,35851.77,10921662.61,6969424.76,15708597.23,274.46,181.21,399.87,63.36,63.36,63.37,5681.26,5680.87,5681.76,1979.6,1979.6,1979.6,1.04,0.99,1.09,24788.73,281.54,126079,,5723,65,1903,259465835.5,-16.8448,1,4.0052,4.0052,4.0052,1,1.1409,0,0.723,1,,,,6601.9,12083.16,3365.94,1231.33,2253.64,627.78,1344.41,2590.23,602.14,224864,7085,0.0027,0.017,0.0109
11,8/10/2020,reference,Indonesia,141207.3,192455.02,96130.56,24885.57,16431.32,36256.6,11062869.91,7065555.32,15898423.41,277.86,183.46,404.83,64.15,64.15,64.15,5745.41,5745.02,5745.91,2004.24,2004.24,2004.24,1.05,0.99,1.1,24970.65,181.92,127775,,5765,42,1696,259465835.5,-16.9067,1,3.8323,3.8323,3.8323,1,1.1399,0,0.7231,1,,,,6484.82,11811.71,3319.23,1213.11,2209.61,620.93,1374.68,2632.75,625.02,224864,7085,0.0027,0.0168,0.0109
